,DailyHighDate,WaterLevelElevation,Z Scores
495,1988-03-05,749.49,1.2887006383360438
496,1988-03-06,749.27,1.2810074973591066
497,1988-03-07,749.2,1.2785596797755383
498,1988-03-08,748.51,1.2544311921660545
499,1988-03-09,747.89,1.232750522140143
500,1988-03-10,747.82,1.2303027045565746
501,1988-03-11,747.4,1.2156157990551482
502,1988-03-12,746.66,1.1897388703145442
503,1988-03-13,745.71,1.156518488823231
504,1988-03-14,745.19,1.138334701059564
505,1988-03-15,744.65,1.119451536843445
506,1988-03-16,744.18,1.1030161902108984
507,1988-03-17,744.97,1.1306415600826267
508,1988-03-18,745.09,1.1348378187973194
509,1988-03-19,745.08,1.1344881305710954
510,1988-03-20,745.25,1.1404328304169082
511,1988-03-21,745.44,1.1470769067151734
512,1988-03-22,745.44,1.1470769067151734
513,1988-03-23,745.15,1.1369359481546637
514,1988-03-24,745.24,1.1400831421906843
515,1988-03-25,745.04,1.1330893776661952
516,1988-03-26,744.93,1.1292428071777265
517,1988-03-27,744.85,1.126445301367934
518,1988-03-28,744.89,1.1278440542728303
519,1988-03-29,745.0,1.131690624761299
520,1988-03-30,744.48,1.113506836997632
521,1988-03-31,744.39,1.1103596429616116
522,1988-04-01,744.49,1.1138565252238561
523,1988-04-02,743.31,1.0725933145293776
524,1988-04-03,742.61,1.0481151386936738
525,1988-04-04,742.93,1.0593051619328515
526,1988-04-05,742.44,1.0421704388478608
527,1988-04-06,742.39,1.0404219977167366
528,1988-04-07,741.92,1.02398665108419
529,1988-04-08,741.44,1.0072016162254231
530,1988-04-09,741.28,1.0016066046058303
531,1988-04-10,741.28,1.0016066046058303
532,1988-04-11,741.06,0.9939134636288931
533,1988-04-12,740.26,0.9659384055309447
534,1988-04-13,739.57,0.9418099179214648
535,1988-04-14,739.25,0.9306198946822831
536,1988-04-15,738.07,0.8893566839878085
537,1988-04-16,737.9,0.8834119841419916
538,1988-04-17,738.87,0.917331742085757
539,1988-04-18,739.12,0.9260739477413664
540,1988-04-19,737.53,0.8704735197716896
541,1988-04-20,737.19,0.8585841200800637
542,1988-04-21,736.57,0.8369034500541522
543,1988-04-22,734.64,0.7694136223928456
544,1988-04-23,733.98,0.7463341994620379
545,1988-04-24,732.38,0.6903840832661371
546,1988-04-25,732.35,0.6893350185874649
547,1988-04-26,730.13,0.6117042323656526
548,1988-04-27,728.21,0.544564092930574
549,1988-04-29,727.11,0.5060983880458919
550,1988-04-30,728.03,0.538269704858533
551,1988-05-01,727.79,0.5298771874291477
552,1988-05-02,727.92,0.5344231343700644
553,1988-05-03,726.51,0.48511709447242857
554,1988-05-04,725.07,0.4347619898961206
555,1988-05-05,722.91,0.3592293330316526
556,1988-05-06,722.69,0.35153619205471937
557,1988-05-07,720.15,0.26271538259372534
558,1988-05-08,720.87,0.28789293488188133
559,1988-05-09,714.1,0.05115400572797982
560,1988-05-10,718.73,0.21305965446986547
561,1988-05-11,717.4,0.1665511203820221
562,1988-05-12,719.84,0.2518750475807716
563,1988-05-13,718.93,0.22005341899435057
564,1988-05-14,717.51,0.1703976908704907
565,1988-05-15,717.17,0.15850829117886084
566,1988-05-16,716.83,0.14661889148723492
567,1988-05-17,715.59,0.10325755143541207
568,1988-05-18,714.07,0.05010494104930764
569,1988-05-19,711.08,-0.05445183859178092
570,1988-05-20,711.42,-0.042562438900155014
571,1988-05-21,714.08,0.0504546292755317
572,1988-05-22,710.22,-0.08452502604707768
573,1988-05-23,710.81,-0.06389342069984238
574,1988-05-24,711.06,-0.055151215044233
575,1988-05-25,714.92,0.07982844027837636
576,1988-05-26,715.49,0.09976066917316752
577,1988-05-27,710.54,-0.0733350028078999
578,1988-05-28,709.92,-0.09501567283381132
579,1988-05-29,716.28,0.1273860390448919
580,1988-05-30,719.38,0.23578938917444905
581,1988-05-31,721.33,0.30397859328820387
582,1988-06-01,721.88,0.3232114457305429
583,1988-06-02,721.45,0.3081748520028965
584,1988-06-03,720.84,0.2868438702032091
585,1988-06-04,718.8,0.21550747205343387
586,1988-06-05,715.15,0.08787126948153764
587,1988-06-06,711.78,-0.029973662756077022
588,1988-06-07,709.05,-0.12543854851533215
589,1988-06-08,708.82,-0.13348137771848945
590,1988-06-09,706.55,-0.21286060507142598
591,1988-06-10,706.09,-0.22894626347774455
592,1988-06-11,704.42,-0.28734419725721777
593,1988-06-12,702.9,-0.3404968076433222
594,1988-06-13,701.94,-0.37406687736085953
595,1988-06-14,701.03,-0.40588850594728054
596,1988-06-15,702.04,-0.370569995098619
597,1988-06-16,700.39,-0.4282685524256401
598,1988-06-17,698.44,-0.49645775653939095
599,1988-06-18,696.22,-0.5740885427612032
600,1988-06-19,694.8,-0.623744270885067
601,1988-06-20,693.54,-0.667804987389338
602,1988-06-21,700.13,-0.43736044630747356
603,1988-06-22,701.6,-0.3859562770524894
604,1988-06-23,704.39,-0.28839326193588993
605,1988-06-24,705.53,-0.24852880414631165
606,1988-06-25,705.78,-0.23978659849070225
607,1988-07-01,705.18,-0.26076789206416556
608,1988-07-02,704.87,-0.2716082270771193
609,1988-07-03,704.75,-0.275804485791812
610,1988-07-04,705.61,-0.2457312983365152
611,1988-07-05,705.45,-0.2513263099561041
612,1988-07-06,704.81,-0.2737063564344676
613,1988-07-07,703.49,-0.31986520229608295
614,1988-07-08,703.21,-0.3296564726303645
615,1988-07-09,703.78,-0.30972424373557733
616,1988-07-10,707.68,-0.17334583550807173
617,1988-07-11,710.24,-0.08382564959462956
618,1988-07-12,712.33,-0.010740810313733992
619,1988-07-13,713.13,0.017234247784214448
620,1988-07-14,713.55,0.031921153285636786
621,1988-07-15,713.55,0.031921153285636786
622,1988-07-16,713.42,0.027375206344720064
623,1988-07-17,714.01,0.04800681169195933
624,1988-07-18,714.57,0.0675893523605264
625,1988-07-19,714.26,0.05674901734756871
